exec_model,kv_dtype_bytes,top_k,kv_rank_scale,hidden_scale,cache_len,ai_hbm,ai_total,t_est_ms,mfu_est,regime
efficient,1,2,1.0,1.0,8192,54.38491511922059,54.32705925147852,2.9244235417096607,0.11555738859788918,compute-bound
efficient,1,2,1.0,1.0,16384,68.27357357021626,68.21238765163011,4.207738383860358,0.11970338242690746,compute-bound
efficient,1,2,1.0,1.25,2048,40.91430425830086,40.87253760214316,3.3373919547700353,0.09923631149057308,hbm-bound
efficient,1,2,1.0,1.25,4096,47.21572933782968,47.16920031856985,3.5449441317447365,0.1116895870571566,compute-bound
efficient,1,2,1.0,1.25,8192,58.592129311882736,58.53813188766105,4.547533852174968,0.11553934957847599,compute-bound
efficient,1,2,1.0,1.25,16384,77.42514470366918,77.36197948968741,6.552713293035433,0.11970470595781484,compute-bound
efficient,1,2,1.5,0.75,2048,47.56500893097481,47.508063729863295,1.7071306875572125,0.11536737891292528,hbm-bound
efficient,1,2,1.5,0.75,4096,53.21524785699466,53.15760521718929,2.0600111458219876,0.11823337266387388,compute-bound
efficient,1,2,1.5,0.75,8192,61.80133644058504,61.745103488954676,2.781875744531755,0.12106644639989565,compute-bound
efficient,1,2,1.5,0.75,16384,72.72511889253502,72.67498734618887,4.225604941951289,0.12382873182568152,compute-bound
efficient,1,2,1.5,1.0,2048,45.1846676214396,45.13655095941684,2.559341183212822,0.1095939386472512,hbm-bound
efficient,1,2,1.5,1.0,4096,51.57209328787349,51.52077785120102,2.9608358485608557,0.11572456617529113,compute-bound
efficient,1,2,1.5,1.0,8192,62.12223369139147,62.067590709149286,3.923321980173878,0.11901846787281826,compute-bound
efficient,1,2,1.5,1.0,16384,77.25826445364227,77.20310446745978,5.848294243399924,0.12235369753869227,compute-bound
efficient,1,2,1.5,1.25,2048,42.91600062078525,42.87519256312813,3.5831540414367016,0.10409136077805417,hbm-bound
efficient,1,2,1.5,1.25,4096,49.37647982891396,49.33177113354332,3.9687377116988265,0.11355419963197917,compute-bound
efficient,1,2,1.5,1.25,8192,60.606057174525894,60.55596551090775,5.171845376215105,0.11718249464489995,compute-bound
efficient,1,2,1.5,1.25,16384,78.05906324223744,78.00412690473593,7.578060705247661,0.12098287360913176,compute-bound
efficient,1,4,0.5,0.75,2048,47.22832500709288,47.07608985145327,1.2655286841323246,0.11455076302882557,hbm-bound
efficient,1,4,0.5,0.75,4096,52.34143290179833,52.18032548190089,1.3254941241323244,0.12695243957990499,hbm-bound
efficient,1,4,0.5,0.75,8192,61.29490290171373,61.12184657988719,1.6746214419795509,0.12832129096819564,compute-bound
efficient,1,4,0.5,0.75,16384,75.37888211292302,75.1962786101625,2.396486040689318,0.12857130202604033,compute-bound
efficient,1,4,0.5,1.0,2048,48.57254910784878,48.4503751508386,2.1639329815685766,0.1178111347739637,hbm-bound
efficient,1,4,0.5,1.0,4096,54.94460871125661,54.810124548169895,2.313460134798978,0.12810717504735258,compute-bound
efficient,1,4,0.5,1.0,8192,66.71057641812595,66.55562908146281,2.9551175558743257,0.1283338885590582,compute-bound
efficient,1,4,0.5,1.0,16384,86.96556541487375,86.78228510893449,4.238432398025022,0.12858138226526694,compute-bound
efficient,1,4,0.5,1.25,2048,49.28193735021468,49.180612150999465,3.3106386363675684,0.11953173283528573,hbm-bound
efficient,1,4,0.5,1.25,4096,56.32451361792541,56.21076475405776,3.5941684326229986,0.12811565741953393,compute-bound
efficient,1,4,0.5,1.25,8192,69.68374100449867,69.5478386560521,4.596758153053231,0.1283415374988375,compute-bound
efficient,1,4,0.5,1.25,16384,93.82523034730036,93.65398981116618,6.601937593913693,0.12858748076595952,compute-bound
efficient,1,4,1.0,0.75,2048,48.78645224996239,48.647904707732046,1.4369838241323245,0.11832994987358235,hbm-bound
efficient,1,4,1.0,0.75,4096,53.25786838541714,53.11824265952331,1.567965290597121,0.1282648326624691,compute-bound
efficient,1,4,1.0,0.75,8192,60.40995745812835,60.27267565119633,2.0492083564036325,0.12847301167636332,compute-bound
efficient,1,4,1.0,0.75,16384,70.19268771965508,70.06672827045195,3.011694488016655,0.12868977833003006,compute-bound
efficient,1,4,1.0,1.0,2048,47.26221132962143,47.14653236479645,2.2239277015685768,0.11463295319968815,hbm-bound
efficient,1,4,1.0,1.0,4096,52.13250899501489,52.01142335641224,2.343858581568577,0.1264457014532953,hbm-bound
efficient,1,4,1.0,1.0,8192,60.51669030031643,60.38915255557706,2.9551175558743257,0.1283338885590582,compute-bound
efficient,1,4,1.0,1.0,16384,73.34626132551925,73.21584844859649,4.238432398025022,0.12858138226526694,compute-bound
efficient,1,4,1.0,1.25,2048,48.40475620359185,48.307002349408215,3.370633356367568,0.11740415855343146,hbm-bound
efficient,1,4,1.0,1.25,4096,54.38881004452267,54.28273788155117,3.5941684326229986,0.12811565741953393,compute-bound
efficient,1,4,1.0,1.25,8192,65.20261602924458,65.08361559185185,4.596758153053231,0.1283415374988375,compute-bound
efficient,1,4,1.0,1.25,16384,83.13370578391657,82.99923996180489,6.601937593913693,0.12858748076595952,compute-bound
efficient,1,4,1.5,0.75,2048,52.78124348291281,52.655949281807246,1.7198993841323245,0.1280191858099957,hbm-bound
efficient,1,4,1.5,0.75,4096,57.89956859084384,57.775111267960334,2.076517586542028,0.12848193204394162,compute-bound
efficient,1,4,1.5,0.75,8192,65.69125704044941,65.57249464570415,2.798382185251795,0.12865459856069178,compute-bound
efficient,1,4,1.5,0.75,16384,75.6286545285259,75.52490623880539,4.242111382671329,0.1288236394114829,compute-bound
efficient,1,4,1.5,1.0,2048,51.40028445847106,51.2918517260754,2.5811502082352438,0.12466971470473022,hbm-bound
efficient,1,4,1.5,1.0,4096,57.33227769780136,57.21919573810258,2.9915298627255207,0.12834383782533423,compute-bound
efficient,1,4,1.5,1.0,8192,67.1446164692387,67.0274221848573,3.9540159943385436,0.12854038811175922,compute-bound
efficient,1,4,1.5,1.0,16384,81.25364231464735,81.13835745153598,5.878988257564589,0.12874041778544032,compute-bound
efficient,1,4,1.5,1.25,2048,49.87901901439241,49.785120447463804,3.616395443034235,0.12097993495153288,hbm-bound
efficient,1,4,1.5,1.25,4096,55.95296924620257,55.852618807894736,4.0179620125770885,0.1282248906772359,compute-bound
efficient,1,4,1.5,1.25,8192,66.52340228336534,66.41440560912841,5.221069677093366,0.1284383641634661,compute-bound
efficient,1,4,1.5,1.25,16384,82.98409403626242,82.86816592322884,7.627285006125922,0.1286632746939305,compute-bound
efficient,1,8,0.5,0.75,2048,62.1594833893834,61.76135866793877,1.269738408628414,0.15076580104549786,hbm-bound
efficient,1,8,0.5,0.75,4096,66.5830555964205,66.1757125921142,1.329703848628414,0.16149503125963538,hbm-bound
efficient,1,8,0.5,0.75,8192,74.33228983273126,73.91494959255263,1.6567008659151305,0.1577565646205808,compute-bound
efficient,1,8,0.5,0.75,16384,86.53022768853674,86.11304314959172,2.3785654646248973,0.14907522525870423,compute-bound
efficient,1,8,0.5,1.0,2048,64.14234568931519,63.821323986557395,2.169635176228291,0.15557516892810153,hbm-bound
efficient,1,8,0.5,1.0,4096,70.07935678228579,69.7380084674762,2.282650734532963,0.16602487434503257,compute-bound
efficient,1,8,0.5,1.0,8192,81.04422201575443,80.66952217267936,2.9243081556083115,0.15793400060435359,compute-bound
efficient,1,8,0.5,1.0,16384,99.92684652448722,99.50746148643684,4.2076229977590085,0.14915534391528668,compute-bound
efficient,1,8,0.5,1.25,2048,65.21334520909755,64.94631559517538,3.317877915523372,0.1581728433570835,hbm-bound
efficient,1,8,0.5,1.25,4096,71.95800444758612,71.66856712843378,3.5470125587319963,0.1662077741969782,compute-bound
efficient,1,8,0.5,1.25,8192,84.75354494179041,84.42428346641017,4.549602279162228,0.1580416870678888,compute-bound
efficient,1,8,0.5,1.25,16384,107.88117507508595,107.48886290931593,6.554781720022691,0.149203798991738,compute-bound
efficient,1,8,1.0,0.75,2048,61.936737313979485,61.58696690243587,1.441193548628414,0.1502255376993944,hbm-bound
efficient,1,8,1.0,0.75,4096,65.38584628368304,65.04481694920244,1.561124428628414,0.15859123909129794,hbm-bound
efficient,1,8,1.0,0.75,8192,70.90597034353364,70.58518116255262,2.031287780339212,0.1524815065547713,compute-bound
efficient,1,8,1.0,0.75,16384,78.46291675042617,78.18233772514914,2.993773911952234,0.1449809373448896,compute-bound
efficient,1,8,1.0,1.0,2048,62.41640809030676,62.112389071476485,2.229629896228291,0.15138896353384157,hbm-bound
efficient,1,8,1.0,1.0,4096,66.50135576296537,66.19389721924365,2.3495607762282913,0.16129687097636874,hbm-bound
efficient,1,8,1.0,1.0,8192,73.53606819638249,73.22744663399897,2.9243081556083115,0.15793400060435359,compute-bound
efficient,1,8,1.0,1.0,16384,84.3068064426518,84.00809018943146,4.2076229977590085,0.14915534391528668,compute-bound
efficient,1,8,1.0,1.25,2048,64.05508472735593,63.79743761661578,3.3778726355233717,0.15536352030889766,hbm-bound
efficient,1,8,1.0,1.25,4096,69.49014320595158,69.2201812084345,3.5470125587319963,0.1662077741969782,compute-bound
efficient,1,8,1.0,1.25,8192,79.31388822000815,79.02546384593155,4.549602279162228,0.1580416870678888,compute-bound
efficient,1,8,1.0,1.25,16384,95.6090563971731,95.30079567063055,6.554781720022691,0.149203798991738,compute-bound
efficient,1,8,1.5,0.75,2048,63.76389471514228,63.462615078422814,1.7241091086284142,0.15465724842480189,hbm-bound
efficient,1,8,1.5,0.75,4096,67.8332284446474,67.54287437488945,2.058597010477608,0.15217200925709062,compute-bound
efficient,1,8,1.5,0.75,8192,74.0316393774206,73.76493579759482,2.7804616091873746,0.14619536094750768,compute-bound
efficient,1,8,1.5,0.75,16384,81.94333337430216,81.71913561689148,4.2241908066069085,0.14037009835589365,compute-bound
efficient,1,8,1.5,1.0,2048,64.45269286594994,64.18192545662139,2.586852402894958,0.15632790589012618,hbm-bound
efficient,1,8,1.5,1.0,4096,69.52378189663169,69.25062681235359,2.960720462459506,0.15758001756247753,compute-bound
efficient,1,8,1.5,1.0,8192,77.91526457458151,77.64424516701746,3.9232065940725294,0.15060555575272458,compute-bound
efficient,1,8,1.5,1.0,16384,89.98825443585007,89.7336376735137,5.848178857298573,0.14354372255690598,compute-bound
efficient,1,8,1.5,1.25,2048,64.46496597358077,64.22319020459116,3.6236347221900385,0.156357673912677,hbm-bound
efficient,1,8,1.5,1.25,4096,69.83748136145614,69.587900041709,3.9708061386860853,0.16225283434126864,compute-bound
efficient,1,8,1.5,1.25,8192,79.18964073752687,78.93101435925863,5.173913803202365,0.15455562070399143,compute-bound
efficient,1,8,1.5,1.25,16384,93.75932809964372,93.4981182471242,7.580129132234919,0.1464913403656255,compute-bound
efficient,2,2,0.5,0.75,2048,38.23262483925437,38.173122960740805,1.3127547075572126,0.09273198546155685,hbm-bound
efficient,2,2,0.5,0.75,4096,41.73945806348245,41.679928507486444,1.4326855875572126,0.10123769515144809,hbm-bound
efficient,2,2,0.5,0.75,8192,47.244368678356366,47.186639258106155,1.6725473475572128,0.11458967643057633,hbm-bound
efficient,2,2,0.5,0.75,16384,54.57319166026287,54.521356279430975,2.3799795999692774,0.11970119600852705,compute-bound
efficient,2,2,0.5,1.0,2048,39.997329713164184,39.947836249547905,2.2021186765461556,0.09701221961757861,hbm-bound
efficient,2,2,0.5,1.0,4096,45.288591731472955,45.23544180612336,2.3220495565461556,0.10984600318901981,hbm-bound
efficient,2,2,0.5,1.0,8192,54.38491511922059,54.32705925147852,2.9244235417096607,0.11555738859788918,compute-bound
efficient,2,2,0.5,1.0,16384,68.27357357021626,68.21238765163011,4.207738383860358,0.11970338242690746,compute-bound
efficient,2,2,0.5,1.25,2048,40.91430425830086,40.87253760214316,3.3373919547700353,0.09923631149057308,hbm-bound
efficient,2,2,0.5,1.25,4096,47.21572933782968,47.16920031856985,3.5449441317447365,0.1116895870571566,compute-bound
efficient,2,2,0.5,1.25,8192,58.592129311882736,58.53813188766105,4.547533852174968,0.11553934957847599,compute-bound
efficient,2,2,0.5,1.25,16384,77.42514470366918,77.36197948968741,6.552713293035433,0.11970470595781484,compute-bound
efficient,2,2,1.0,0.75,2048,39.195973274284135,39.14410305506693,1.5442045675572127,0.09506855569305904,hbm-bound
efficient,2,2,1.0,0.75,4096,41.10789801207551,41.060803205871174,1.7840663275572126,0.09970586683070362,hbm-bound
efficient,2,2,1.0,0.75,8192,43.71626991206342,43.676790454287946,2.2637898475572125,0.10603238786149793,hbm-bound
efficient,2,2,1.0,0.75,16384,46.6037452288662,46.57417807340555,3.2232368875572126,0.11303586513317725,hbm-bound
efficient,2,2,1.0,1.0,2048,37.930562382400865,37.886048837132755,2.322108116546156,0.09199934281734418,hbm-bound
efficient,2,2,1.0,1.0,4096,41.04745934344794,41.00379315129062,2.5619698765461556,0.09955927480977773,hbm-bound
efficient,2,2,1.0,1.0,8192,45.80650030392342,45.76544988366463,3.0416933965461554,0.11110217355170915,hbm-bound
efficient,2,2,1.0,1.0,16384,51.90102249095878,51.865656047577986,4.207738383860358,0.11970338242690746,compute-bound
efficient,2,2,1.0,1.25,2048,39.49436127388803,39.45544198094125,3.457381394770035,0.09579228606097148,hbm-bound
efficient,2,2,1.0,1.25,4096,44.151821334605565,44.11113247539434,3.6972431547700353,0.10708880364128685,hbm-bound
efficient,2,2,1.0,1.25,8192,51.862017280421114,51.81970764648866,4.547533852174968,0.11553934957847599,compute-bound
efficient,2,2,1.0,1.25,16384,62.96177316676272,62.919996478219836,6.552713293035433,0.11970470595781484,compute-bound
efficient,2,2,1.5,0.75,2048,43.02848154955139,42.98187535981677,1.8871148475572124,0.10436417960477347,hbm-bound
efficient,2,2,1.5,0.75,4096,44.69192010623137,44.651256577463485,2.246907487557212,0.10839879560884821,hbm-bound
efficient,2,2,1.5,0.75,8192,46.808291083191385,46.77602571719746,2.9664927675572126,0.11353198443623984,hbm-bound
efficient,2,2,1.5,0.75,16384,48.96700791697036,48.944275418663864,4.405663327557213,0.11876788175920046,hbm-bound
efficient,2,2,1.5,1.0,2048,42.215862011374405,42.173857588854126,2.739325343212822,0.10239319739999857,hbm-bound
efficient,2,2,1.5,1.0,4096,45.58336043304879,45.543266249849616,3.099117983212822,0.11056095506752614,hbm-bound
efficient,2,2,1.5,1.0,8192,50.41467260049946,50.378678927302836,3.923321980173878,0.11901846787281826,compute-bound
efficient,2,2,1.5,1.0,16384,56.1100570559264,56.080956548665206,5.848294243399924,0.12235369753869227,compute-bound
efficient,2,2,1.5,1.25,2048,40.86340517814577,40.82640564043467,3.7631382014367016,0.09911285743057084,hbm-bound
efficient,2,2,1.5,1.25,4096,45.06652849940105,45.02928124334502,4.122930841436702,0.10930739605716272,hbm-bound
efficient,2,2,1.5,1.25,8192,51.599055615024824,51.56274193620798,5.171845376215105,0.11718249464489995,compute-bound
efficient,2,2,1.5,1.25,16384,60.174191206272376,60.141539672170225,7.578060705247661,0.12098287360913176,compute-bound
efficient,2,4,0.5,0.75,2048,45.09071647748394,44.951929886881345,1.3255234041323245,0.10936606320966291,hbm-bound
efficient,2,4,0.5,0.75,4096,47.99754825981667,47.86203762217269,1.4454542841323246,0.11641648895761496,hbm-bound
efficient,2,4,0.5,0.75,8192,52.57007170166339,52.44272419277822,1.6853160441323243,0.12750699553713202,hbm-bound
efficient,2,4,0.5,0.75,16384,58.67561703008018,58.564914323053735,2.396486040689318,0.12857130202604033,compute-bound
efficient,2,4,0.5,1.0,2048,47.26221132962143,47.14653236479645,2.2239277015685768,0.11463295319968815,hbm-bound
efficient,2,4,0.5,1.0,4096,52.13250899501489,52.01142335641224,2.343858581568577,0.1264457014532953,hbm-bound
efficient,2,4,0.5,1.0,8192,60.51669030031643,60.38915255557706,2.9551175558743257,0.1283338885590582,compute-bound
efficient,2,4,0.5,1.0,16384,73.34626132551925,73.21584844859649,4.238432398025022,0.12858138226526694,compute-bound
efficient,2,4,0.5,1.25,2048,48.40475620359185,48.307002349408215,3.370633356367568,0.11740415855343146,hbm-bound
efficient,2,4,0.5,1.25,4096,54.38881004452267,54.28273788155117,3.5941684326229986,0.12811565741953393,compute-bound
efficient,2,4,0.5,1.25,8192,65.20261602924458,65.08361559185185,4.596758153053231,0.1283415374988375,compute-bound
efficient,2,4,0.5,1.25,16384,83.13370578391657,82.99923996180489,6.601937593913693,0.12858748076595952,compute-bound
efficient,2,4,1.0,0.75,2048,45.02668371705698,44.90864205015666,1.5569732641323244,0.10921075383621705,hbm-bound
efficient,2,4,1.0,0.75,4096,46.146673059225535,46.04180801822412,1.7968350241323245,0.11192725148270974,hbm-bound
efficient,2,4,1.0,0.75,8192,47.67862879685775,47.59307259702099,2.2765585441323246,0.11564296019450086,hbm-bound
efficient,2,4,1.0,0.75,16384,49.37990628432298,49.317535863776904,3.2360055841323243,0.11976935329194051,hbm-bound
efficient,2,4,1.0,1.0,2048,44.842771593450614,44.73862006885825,2.3439171415685767,0.10876468097451386,hbm-bound
efficient,2,4,1.0,1.0,4096,47.29167364610263,47.19200962019947,2.583778901568577,0.11470441308807106,hbm-bound
efficient,2,4,1.0,1.0,8192,51.039033830198406,50.94828591601252,3.063502421568577,0.12379351307981422,hbm-bound
efficient,2,4,1.0,1.0,16384,55.85259177952924,55.77693717105043,4.238432398025022,0.12858138226526694,compute-bound
efficient,2,4,1.0,1.25,2048,46.74085267432781,46.64969752081735,3.4906227963675684,0.11336841477350858,hbm-bound
efficient,2,4,1.0,1.25,4096,50.89087820399869,50.79799938652063,3.730484556367568,0.12343416643718733,hbm-bound
efficient,2,4,1.0,1.25,8192,57.77233083371043,57.678887434174115,4.596758153053231,0.1283415374988375,compute-bound
efficient,2,4,1.0,1.25,16384,67.70380679590276,67.61459665895741,6.601937593913693,0.12858748076595952,compute-bound
efficient,2,4,1.5,0.75,2048,47.7810487070977,47.6783462656098,1.8998835441323245,0.11589137634869578,hbm-bound
efficient,2,4,1.5,0.75,4096,48.6783692514939,48.59036765674141,2.2596761841323243,0.1180677980834617,hbm-bound
efficient,2,4,1.5,0.75,8192,49.82281699912165,49.75447147729257,2.9792614641323243,0.120843618795242,hbm-bound
efficient,2,4,1.5,0.75,16384,50.99340480274691,50.946216937740815,4.418432024132324,0.12368284136088185,hbm-bound
efficient,2,4,1.5,1.0,2048,48.04976406060581,47.95499390347626,2.761134368235244,0.11654313668060025,hbm-bound
efficient,2,4,1.5,1.0,4096,50.72117543141256,50.63264912567197,3.1209270082352436,0.12302255789326948,hbm-bound
efficient,2,4,1.5,1.0,8192,54.56239514068127,54.4849823083428,3.9540159943385436,0.12854038811175922,compute-bound
efficient,2,4,1.5,1.0,16384,59.103640014596124,59.042618486788356,5.878988257564589,0.12874041778544032,compute-bound
efficient,2,4,1.5,1.25,2048,47.514283588105144,47.42906971790278,3.796379603034235,0.11524434624704633,hbm-bound
efficient,2,4,1.5,1.25,4096,51.108034952755695,51.02429767978834,4.156172243034234,0.12396087305367728,hbm-bound
efficient,2,4,1.5,1.25,8192,56.704393801480975,56.62517964378554,5.221069677093366,0.1284383641634661,compute-bound
efficient,2,4,1.5,1.25,16384,64.07088507526765,64.0017563102681,7.627285006125922,0.1286632746939305,compute-bound
efficient,2,8,0.5,0.75,2048,59.35498019923024,58.99186519027664,1.3297331286284142,0.14396356996276155,hbm-bound
efficient,2,8,0.5,0.75,4096,61.07328646709472,60.73039607339912,1.449664008628414,0.14813126581205388,hbm-bound
efficient,2,8,0.5,0.75,8192,63.778055831298204,63.47057068258934,1.689525768628414,0.1546915957504959,hbm-bound
efficient,2,8,0.5,0.75,16384,67.39313761971336,67.13980729020314,2.3785654646248973,0.14907522525870423,compute-bound
efficient,2,8,0.5,1.0,2048,62.41640809030676,62.112389071476485,2.229629896228291,0.15138896353384157,hbm-bound
efficient,2,8,0.5,1.0,4096,66.50135576296537,66.19389721924365,2.3495607762282913,0.16129687097636874,hbm-bound
efficient,2,8,0.5,1.0,8192,73.53606819638249,73.22744663399897,2.9243081556083115,0.15793400060435359,compute-bound
efficient,2,8,0.5,1.0,16384,84.3068064426518,84.00809018943146,4.2076229977590085,0.14915534391528668,compute-bound
efficient,2,8,0.5,1.25,2048,64.05508472735593,63.79743761661578,3.3778726355233717,0.15536352030889766,hbm-bound
efficient,2,8,0.5,1.25,4096,69.49014320595158,69.2201812084345,3.5470125587319963,0.1662077741969782,compute-bound
efficient,2,8,0.5,1.25,8192,79.31388822000815,79.02546384593155,4.549602279162228,0.1580416870678888,compute-bound
efficient,2,8,0.5,1.25,16384,95.6090563971731,95.30079567063055,6.554781720022691,0.149203798991738,compute-bound
efficient,2,8,1.0,0.75,2048,57.176402055483805,56.87820139184908,1.561182988628414,0.138679499679799,hbm-bound
efficient,2,8,1.0,0.75,4096,56.675683376404486,56.41928243450297,1.8010447486284142,0.1374650228432246,hbm-bound
efficient,2,8,1.0,0.75,8192,55.99020077423094,55.789988053412856,2.280768268628414,0.1358024071330513,hbm-bound
efficient,2,8,1.0,0.75,16384,55.22816200623106,55.08900418714696,3.2402153086284136,0.13395410693780146,hbm-bound
efficient,2,8,1.0,1.0,2048,59.22895140824287,58.95512247388256,2.349619336228291,0.14365789123777958,hbm-bound
efficient,2,8,1.0,1.0,4096,60.339879404507386,60.08664627759117,2.5894810962282913,0.1463524108851114,hbm-bound
efficient,2,8,1.0,1.0,8192,62.040813833824224,61.82099472442406,3.0692046162282915,0.15047797190619316,hbm-bound
efficient,2,8,1.0,1.0,16384,64.22742013612411,64.05390347512505,4.2076229977590085,0.14915534391528668,compute-bound
efficient,2,8,1.0,1.25,2048,61.857761453985304,61.6174544753731,3.497862075523372,0.150033984324977,hbm-bound
efficient,2,8,1.0,1.25,4096,65.02964849621249,64.7931723468815,3.7377238355233713,0.15772729296706417,hbm-bound
efficient,2,8,1.0,1.25,8192,70.29104120966042,70.06441343656338,4.549602279162228,0.1580416870678888,compute-bound
efficient,2,8,1.0,1.25,16384,77.88850465033204,77.68380058393998,6.554781720022691,0.149203798991738,compute-bound
efficient,2,8,1.5,0.75,2048,57.73662114734051,57.48949605458395,1.9040932686284142,0.1400382928283145,hbm-bound
efficient,2,8,1.5,0.75,4096,57.05006365724899,56.84454520468685,2.263885908628414,0.13837307001252913,hbm-bound
efficient,2,8,1.5,0.75,8192,56.17372236701475,56.02003502870352,2.983471188628414,0.13624753277497262,hbm-bound
efficient,2,8,1.5,0.75,16384,55.27654967663084,55.17443863104195,4.422641748628413,0.13407146965529462,hbm-bound
efficient,2,8,1.5,1.0,2048,60.26001161372652,60.023260856193055,2.766836562894958,0.14615869416164087,hbm-bound
efficient,2,8,1.5,1.0,4096,61.521473219539835,61.307483746276084,3.126629202894958,0.14921832817270905,hbm-bound
efficient,2,8,1.5,1.0,8192,63.33637881524932,63.157176134216506,3.9232065940725294,0.15060555575272458,compute-bound
efficient,2,8,1.5,1.0,16384,65.48363461212676,65.34870240167129,5.848178857298573,0.14354372255690598,compute-bound
efficient,2,8,1.5,1.25,2048,61.41453607785396,61.19506126358114,3.8036188821900385,0.14895895562086864,hbm-bound
efficient,2,8,1.5,1.25,4096,63.80081018917401,63.59244675523704,4.163411522190038,0.15474678570390865,hbm-bound
efficient,2,8,1.5,1.25,8192,67.51839495753894,67.3302947016081,5.173913803202365,0.15455562070399143,compute-bound
efficient,2,8,1.5,1.25,16384,72.41476494353284,72.25884905917634,7.580129132234919,0.1464913403656255,compute-bound
